MetricSet	SymbolName	ShortName	Group	LongName
ComputeOverview	L3_BYTE_READ	L3 Byte Read	L3Cache	Number of bytes read from L3
ComputeOverview	L3_BYTE_WRITE	L3 Byte Write	L3Cache	Number of bytes written to L3
ComputeOverview	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
ComputeOverview	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
ComputeOverview	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
ComputeOverview	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
ComputeOverview	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
ComputeOverview	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
ComputeOverview	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
ComputeOverview	XVE_ATOMIC_ACCESS_COUNT	XVE Atomic Access Count	VectorEngine	Number of shader atomic memory accesses
ComputeOverview	XVE_BARRIER_MESSAGE_COUNT	XVE Barrier Message Count	VectorEngine	Number of shader barrier messages
ComputeOverview	XVE_INST_EXECUTED_ALU0_ALL	XVE Inst Executed ALU0 All	VectorEngine	Number of execution slots taken by instructions executed on ALU0 pipe
ComputeOverview	XVE_INST_EXECUTED_ALU1_ALL	XVE Inst Executed ALU1 All	VectorEngine	Number of execution slots taken by instructions executed on ALU1 pipe
ComputeOverview	XVE_INST_EXECUTED_XMX_ALL	XVE Inst Executed XMX All	VectorEngine	Number of execution slots taken by instructions executed in XMX pipe
ComputeOverview	XVE_INST_EXECUTED_SEND_ALL	XVE Inst Executed Send All	VectorEngine	Number of instructions executed on SEND pipe
ComputeOverview	XVE_INST_EXECUTED_CONTROL_ALL	XVE Inst Executed Control All	VectorEngine	Number of instructions executed on Jump Pipe
ComputeOverview	XVE_PIPE_ALU0_AND_ALU1_ACTIVE	XVE Pipe ALU0 And ALU1 Active	VectorEngine	Percentage of time in which ALU0 and ALU1 pipes are both actively executing a Gen ISA instruction
ComputeOverview	XVE_PIPE_ALU0_AND_XMX_ACTIVE	XVE Pipe ALU0 And XMX Active	VectorEngine	Percentage of time in which ALU0 and XMX pipes are both actively executing a Gen ISA instruction
ComputeOverview	XVE_INST_EXECUTED_ALU0_ALL_UTILIZATION	XVE Inst Executed ALU0 All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed on ALU0 pipe
ComputeOverview	XVE_INST_EXECUTED_ALU1_ALL_UTILIZATION	XVE Inst Executed ALU1 All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed on ALU1 pipe
ComputeOverview	XVE_INST_EXECUTED_SEND_ALL_UTILIZATION	XVE Inst Executed Send All Utilization	VectorEngine	Percentage of time taken by instructions executed on SEND pipe
ComputeOverview	XVE_INST_EXECUTED_CONTROL_ALL_UTILIZATION	XVE Inst Executed Control All Utilization	VectorEngine	Percentage of time taken by instructions executed on Jump Pipe
ComputeOverview	XVE_INST_EXECUTED_XMX_ALL_UTILIZATION	XVE Inst Executed XMX All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed in XMX pipe
L1ProfileReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileReads	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses.
L1ProfileReads	SLM_BYTE_READ	SLM Byte Read	L1Cache	Number of bytes read from SLM
L1ProfileReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileReads	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses.
L1ProfileReads	SLM_BYTE_READ	SLM Byte Read	L1Cache	Number of bytes read from SLM
L1ProfileReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileSlmBankConflicts	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileSlmBankConflicts	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileSlmBankConflicts	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileSlmBankConflicts	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1Cache	Number of SLM accesses resulting in a bank conflict.
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileSlmBankConflicts	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileSlmBankConflicts	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileSlmBankConflicts	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileSlmBankConflicts	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileSlmBankConflicts	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileSlmBankConflicts	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1Cache	Number of SLM accesses resulting in a bank conflict.
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileSlmBankConflicts	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileSlmBankConflicts	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileWrites	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses.
L1ProfileWrites	SLM_BYTE_WRITE	SLM Byte Write	L1Cache	Number of bytes written to SLM
L1ProfileWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileWrites	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses.
L1ProfileWrites	SLM_BYTE_WRITE	SLM Byte Write	L1Cache	Number of bytes written to SLM
L1ProfileWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DataportReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DataportReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DataportReads	DATAPORT_BYTE_READ	Dataport Byte Read	Dataport	Number of bytes read through the Dataport
DataportReads	HOST_TO_GPUMEM_BYTE_READ	Host To GpuMem Byte Read	Memory	Number of bytes read by host from GPU local (HBM) memory (downstream)
DataportReads	HOST_TO_GPUMEM_BYTE_WRITE	Host To GpuMem Byte Write	Memory	Number of bytes written by host to GPU local (HBM) memory (downstream)
DataportReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
DataportReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
DataportReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
DataportReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
DataportReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
DataportReads	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
DataportWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DataportWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DataportWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DataportWrites	DATAPORT_BYTE_WRITE	Dataport Byte Write	Dataport	Number of bytes written through the Dataport
DataportWrites	SAMPLER_L3_READ	Sampler L3 Read	L3Cache	Number of L3 read requests resulting from sampler local cache miss
DataportWrites	SAMPLER_L3_BYTE_READ	Sampler L3 Byte Read	L3Cache	Number of L3 read bytes resulting from Sampler local cache miss
DataportWrites	SYSMEM_BYTE_READ	SysMem Byte Read	Memory	Number of system memory bytes read (upstream)
DataportWrites	SYSMEM_BYTE_WRITE	SysMem Byte Write	Memory	Number of system memory bytes written (upstream)
DataportWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
DataportWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
DataportWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
DataportWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
DataportWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
DataportWrites	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
Ext1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext1	GPU_MEMORY_BYTE_WRITE_SQIDI0	GPU Memory Byte Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext1	GPU_MEMORY_BYTE_WRITE_SQIDI1	GPU Memory Byte Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext1	GPU_MEMORY_WRITE_SQIDI0	GPU Memory Write Sqidi0	Memory	Number of GTI memory writes
Ext1	GPU_MEMORY_WRITE_SQIDI1	GPU Memory Write Sqidi1	Memory	Number of GTI memory writes
Ext1	GPU_MEMORY_WRITE	GPU Memory Write	Memory	Number of GTI memory writes
Ext1	GPU_MEMORY_READ_SQIDI0	GPU Memory Read Sqidi0	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI1	GPU Memory Read Sqidi1	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ	GPU Memory Read	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_BYTE_READ_SQIDI0	GPU Memory Byte Read Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext1	GPU_MEMORY_BYTE_READ_SQIDI1	GPU Memory Byte Read Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext1	GPU_MEMORY_ACTIVE_SQIDI0	GPU Memory Active Sqidi0	Memory	Percentage of time in which device local memory (HBM, GDDR, LPDDR, etc.) is active
Ext1	GPU_MEMORY_ACTIVE_SQIDI1	GPU Memory Active Sqidi1	Memory	Percentage of time in which device local memory (HBM, GDDR, LPDDR, etc.) is active
Ext1	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext1	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext1	SYSMEM_TRANSACTION_WRITE	SysMem Transaction Write	Memory	Number of system memory writes (upstream)
Ext1	SYSMEM_TRANSACTION_READ	SysMem Transaction Read	Memory	Number of system memory reads (upstream)
Ext1	GPU_MEMORY_BYTE_READ_BW_SQIDI0	GPU Memory Byte Read Bw Sqidi0	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext1	GPU_MEMORY_BYTE_READ_BW_SQIDI1	GPU Memory Byte Read Bw Sqidi1	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext1	GPU_MEMORY_BYTE_WRITE_BW_SQIDI0	GPU Memory Byte Write Bw Sqidi0	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
Ext1	GPU_MEMORY_BYTE_WRITE_BW_SQIDI1	GPU Memory Byte Write Bw Sqidi1	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
Ext1	GPU_MEMORY_BYTE_READ_BW	GPU Memory Byte Read Bw	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext1	GPU_MEMORY_BYTE_WRITE_BW	GPU Memory Byte Write Bw	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
Ext2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext2	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI0	GPU Memory Request Queue Full Sqidi0	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Ext2	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI1	GPU Memory Request Queue Full Sqidi1	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Ext2	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI0	GPU Memory 32b Transaction Read Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Ext2	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI0	GPU Memory 64b Transaction Read Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Ext2	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI1	GPU Memory 32b Transaction Read Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Ext2	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI1	GPU Memory 64b Transaction Read Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Ext3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext3	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI0	GPU Memory 32b Transaction Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Ext3	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI0	GPU Memory 64b Transaction Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Ext3	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI1	GPU Memory 32b Transaction Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Ext3	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI1	GPU Memory 64b Transaction Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Ext3	HOST_TO_GPUMEM_TRANSACTION_READ	Host To GpuMem Transaction Read	Memory	Number of host reads to GPU local (HBM) memory (downstream)
Ext3	HOST_TO_GPUMEM_TRANSACTION_WRITE	Host To GpuMem Transaction Write	Memory	Number of host writes to GPU local (HBM) memory (downstream)
Ext4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext4	L3_READ_L3BANK0	L3 Read L3bank0	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK1	L3 Read L3bank1	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK2	L3 Read L3bank2	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK3	L3 Read L3bank3	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK4	L3 Read L3bank4	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK5	L3 Read L3bank5	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK6	L3 Read L3bank6	L3Cache	Number of L3 read requests
Ext4	L3_READ_L3BANK7	L3 Read L3bank7	L3Cache	Number of L3 read requests
Ext4	L3_WRITE_L3BANK0	L3 Write L3bank0	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK1	L3 Write L3bank1	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK2	L3 Write L3bank2	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK3	L3 Write L3bank3	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK4	L3 Write L3bank4	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK5	L3 Write L3bank5	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK6	L3 Write L3bank6	L3Cache	Number of L3 write requests
Ext4	L3_WRITE_L3BANK7	L3 Write L3bank7	L3Cache	Number of L3 write requests
Ext5	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext5	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext5	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext5	DATAPORT_L3_READ_L3BANK0	Dataport L3 Read L3bank0	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK1	Dataport L3 Read L3bank1	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK2	Dataport L3 Read L3bank2	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK3	Dataport L3 Read L3bank3	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK4	Dataport L3 Read L3bank4	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK5	Dataport L3 Read L3bank5	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK6	Dataport L3 Read L3bank6	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_READ_L3BANK7	Dataport L3 Read L3bank7	L3Cache	Number of L3 read requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK0	Dataport L3 Write L3bank0	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK1	Dataport L3 Write L3bank1	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK2	Dataport L3 Write L3bank2	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK3	Dataport L3 Write L3bank3	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK4	Dataport L3 Write L3bank4	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK5	Dataport L3 Write L3bank5	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK6	Dataport L3 Write L3bank6	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext5	DATAPORT_L3_WRITE_L3BANK7	Dataport L3 Write L3bank7	L3Cache	Number of L3 write requests coming from XVE via Dataport
Ext6	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext6	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext6	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext6	L3_HIT_L3BANK0	L3 Hit L3bank0	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK1	L3 Hit L3bank1	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK2	L3 Hit L3bank2	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK3	L3 Hit L3bank3	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK4	L3 Hit L3bank4	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK5	L3 Hit L3bank5	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK6	L3 Hit L3bank6	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext6	L3_HIT_L3BANK7	L3 Hit L3bank7	L3Cache	Number of L3 accesses which hits in the L3 cache
Ext7	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext7	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext7	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext7	SAMPLER_L3_READ_L3BANK0	Sampler L3 Read L3bank0	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK1	Sampler L3 Read L3bank1	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK2	Sampler L3 Read L3bank2	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK3	Sampler L3 Read L3bank3	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK4	Sampler L3 Read L3bank4	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK5	Sampler L3 Read L3bank5	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK6	Sampler L3 Read L3bank6	L3Cache	Number of L3 read requests resulting from sampler local cache miss
Ext7	SAMPLER_L3_READ_L3BANK7	Sampler L3 Read L3bank7	L3Cache	Number of L3 read requests resulting from sampler local cache miss
