MetricSet	SymbolName	ShortName	Group	LongName
PipelineStats	IAVertices	Input vertices	3D Pipe/Input Assembler	The total number of vertices that entered the 3D Pipeline.
PipelineStats	IAPrimitives	Input primitives	3D Pipe/Input Assembler	The total number of rendering primitives assembled and put into the input assembly stage of the 3D Pipeline.
PipelineStats	VsInvocations	VS per vertex invocations	3D Pipe/Vertex Shader	The total number of times a vertex shader was invoked. 3D rendering invokes the vertex shader once per vertex.
PipelineStats	HsInvocations	HS invocations	3D Pipe/Hull Shader	The total number of times a hull shader was invoked.
PipelineStats	DsInvocations	DS invocations	3D Pipe/Domain Shader	The total number of times a domain shader was invoked.
PipelineStats	GsInvocations	GS per triangle invocations	3D Pipe/Geometry Shader	The total number of times a geometry shader was invoked per triangle.
PipelineStats	GsPrimitives	Post-GS primitives	3D Pipe/Geometry Shader	The total number of primitives that flowed through from GS to the clipper if GS was enabled.
PipelineStats	ClipperInvocations	Clipper invocations	3D Pipe/Clipper	The total number of primitives sent to the Clipper.
PipelineStats	ClipperPrimitives	Clipper primitives	3D Pipe/Clipper	The total number of primitives that flowed out of the Clipper.
PipelineStats	PsInvocations	PS invocations	3D Pipe/Pixel Shader	The total number of times a pixel shader was invoked. 3D rendering invokes a pixel shader once per pixel or subsample.
PipelineStats	CsInvocations	CS invocations	3D Pipe/Compute Shader	The total number of times a compute shader was invoked.
PipelineStats	CpsInvocations	CPS invocations	3D Pipe/Compute Shader	The total number of times a coarse shader was invoked.
RenderBasic	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderBasic	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderBasic	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderBasic	VsThreads	VS Threads Dispatched	ThreadDispatcher	The total number of vertex shader hardware threads dispatched.
RenderBasic	HsThreads	HS Threads Dispatched	ThreadDispatcher	The total number of hull shader hardware threads dispatched.
RenderBasic	DsThreads	DS Threads Dispatched	ThreadDispatcher	The total number of domain shader hardware threads dispatched.
RenderBasic	GsThreads	GS Threads Dispatched	ThreadDispatcher	The total number of geometry shader hardware threads dispatched.
RenderBasic	PsThreads	PS Threads Dispatched	ThreadDispatcher	The total number of pixel shader hardware threads dispatched.
RenderBasic	CsThreads	CS Threads Dispatched	ThreadDispatcher	The total number of compute shader hardware threads dispatched.
RenderBasic	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
RenderBasic	XveActive	XVE Active	VectorEngine	The percentage of time in which the Execution Units were actively processing.
RenderBasic	XveStall	XVE Stall	VectorEngine	The percentage of time in which the Execution Units were stalled.
RenderBasic	XveThreadOccupancy	XVE Thread Occupancy	VectorEngine	The percentage of time in which hardware threads occupied XVEs.
RenderBasic	XveFpuEmActive	EM And FPU Pipes Active	VectorEngine	The percentage of time in which XVE EM INT and FPU INT64 pipelines were actively processing.
RenderBasic	VsFpuActive	VS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a vertex shader instruction.
RenderBasic	VsEmActive	VS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a vertex shader instruction.
RenderBasic	VsSendActive	VS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a vertex shader instruction.
RenderBasic	PsFpuActive	PS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a pixel shader instruction.
RenderBasic	PsEmActive	PS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a pixel shader instruction.
RenderBasic	PsSendActive	PS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a pixel shader instruction.
RenderBasic	RasterizedPixels	Rasterized Pixels	Rasterizer	The total number of rasterized pixels.
RenderBasic	HiDepthTestFails	Early Hi-Depth Test Fails	DepthPipe	The total number of pixels dropped on early hierarchical depth test.
RenderBasic	EarlyDepthTestFails	Early Depth Test Fails	DepthPipe	The total number of pixels dropped on early depth test.
RenderBasic	SamplesKilledInPs	Samples Killed in PS	ColorPipe	The total number of samples or pixels dropped in pixel shaders.
RenderBasic	PixelsFailingPostPsTests	Pixels Failing Tests	ColorPipe	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RenderBasic	SamplesWritten	Samples Written	Rasterizer	The total number of samples or pixels written to all render targets.
RenderBasic	SamplesBlended	Samples Blended	Rasterizer	The total number of blended samples or pixels written to all render targets.
RenderBasic	SamplerTexels	Sampler Texels	Sampler	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RenderBasic	SamplerTexelMisses	Sampler Texels Misses	Sampler	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RenderBasic	SlmReads	SLM Bytes Read	L1Cache	The total number of reads from shared local memory.
RenderBasic	SlmWrites	SLM Writes	L1Cache	The total number of writes into shared local memory.
RenderBasic	ShaderMemoryAccesses	Shader Memory Accesses	VectorEngine	The total number of shader memory accesses to L3.
RenderBasic	ShaderAtomics	Shader Atomic Memory Accesses	VectorEngine	The total number of shader atomic memory accesses.
RenderBasic	ShaderBarriers	Shader Barrier Messages	VectorEngine	The total number of shader barrier messages.
RenderBasic	GtiReadThroughput	GTI Read Throughput	Memory	The total number of GPU memory bytes read from GTI.
RenderBasic	GtiWriteThroughput	GTI Write Throughput	Memory	The total number of GPU memory bytes written to GTI.
RenderBasic	Sampler20Busy	Sampler Slice2 Xe Core0 is busy	Sampler	The percentage of time when sampler slice2 Xe core0 is busy
RenderBasic	SamplersBusy	Samplers Busy	Sampler	The percentage of time in which samplers or L1 cache are not idle.
RenderBasic	Sampler20Bottleneck	Sampler20 Bottleneck	Sampler	The percentage of time in which Slice2 Sampler0 has been slowing down the pipe when processing XVE requests.
RenderBasic	SamplerBottleneck	Samplers Bottleneck	Sampler	The percentage of time in which samplers have been slowing down the pipe when processing XVE requests.
ComputeBasic	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
ComputeBasic	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
ComputeBasic	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
ComputeBasic	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
ComputeBasic	CsThreads	CS Threads Dispatched	ThreadDispatcher	The total number of compute shader hardware threads dispatched.
ComputeBasic	XveActive	XVE Active	VectorEngine	The percentage of time in which the Execution Units were actively processing.
ComputeBasic	XveStall	XVE Stall	VectorEngine	The percentage of time in which the Execution Units were stalled.
ComputeBasic	FpuActive	XVE FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing.
ComputeBasic	EmActive	EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing.
ComputeBasic	XmxActive	XMX Pipe Active	VectorEngine	The percentage of time in which XVE XMX pipeline was actively processing.
ComputeBasic	XveFpuEmActive	EM And FPU Pipes Active	VectorEngine	The percentage of time in which XVE EM INT and FPU INT64 pipelines were actively processing.
ComputeBasic	XveFpuXmxActive	XMX And FPU Pipes Active	VectorEngine	The percentage of time in which XVE XMX and FPU INT64 pipelines were actively processing.
ComputeBasic	XveAvgIpcRate	XVE AVG IPC Rate	VectorEngine	The average rate of IPC calculated for 2 FPU pipelines.
ComputeBasic	SendActive	Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing.
ComputeBasic	XveThreadOccupancy	XVE Thread Occupancy	VectorEngine	The percentage of time in which hardware threads occupied XVEs.
ComputeBasic	XveFpuFlt16	FPU FLT16 Instruction	VectorEngine	The percentage of time in which FLT16 instruction were processed actively on FPU INT64 pipeline.
ComputeBasic	XveFpuFlt32	FPU FLT32 Instruction	VectorEngine	The percentage of time in which FLT32 instruction were processed actively on FPU INT64 pipeline.
ComputeBasic	XveFpuFlt64	FPU FLT64 Instruction	VectorEngine	The percentage of time in which FLT64 instruction were processed actively on FPU INT64 pipeline.
ComputeBasic	SamplerTexels	Sampler Texels	Sampler	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
ComputeBasic	SamplerTexelMisses	Sampler Texels Misses	Sampler	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
ComputeBasic	SlmReads	SLM Bytes Read	L1Cache	The total number of reads from shared local memory.
ComputeBasic	SlmWrites	SLM Writes	L1Cache	The total number of writes into shared local memory.
ComputeBasic	ShaderMemoryAccesses	Shader Memory Accesses	VectorEngine	The total number of shader memory accesses to L3.
ComputeBasic	ShaderAtomics	Shader Atomic Memory Accesses	VectorEngine	The total number of shader atomic memory accesses.
ComputeBasic	ShaderBarriers	Shader Barrier Messages	VectorEngine	The total number of shader barrier messages.
ComputeBasic	GtiReadThroughput	GTI Read Throughput	Memory	The total number of GPU memory bytes read from GTI.
ComputeBasic	GtiWriteThroughput	GTI Write Throughput	Memory	The total number of GPU memory bytes written to GTI.
AsyncCompute	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
AsyncCompute	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
AsyncCompute	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
AsyncCompute	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
AsyncCompute	VsThreads	VS Threads Dispatched	ThreadDispatcher	The total number of vertex shader hardware threads dispatched.
AsyncCompute	HsThreads	HS Threads Dispatched	ThreadDispatcher	The total number of hull shader hardware threads dispatched.
AsyncCompute	DsThreads	DS Threads Dispatched	ThreadDispatcher	The total number of domain shader hardware threads dispatched.
AsyncCompute	GsThreads	GS Threads Dispatched	ThreadDispatcher	The total number of geometry shader hardware threads dispatched.
AsyncCompute	PsThreads	PS Threads Dispatched	ThreadDispatcher	The total number of pixel shader hardware threads dispatched.
AsyncCompute	CsThreads	CS Threads Dispatched	ThreadDispatcher	The total number of compute shader hardware threads dispatched.
AsyncCompute	FpuActive	XVE FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing.
AsyncCompute	VsFpuActive	VS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a vertex shader instruction.
AsyncCompute	PsFpuActive	PS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a pixel shader instruction.
AsyncCompute	CsFpuActive	CS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a compute shader instruction.
AsyncCompute	AsyncCsFpuActive	ASYNC CS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a compute shader instruction.
AsyncCompute	EmActive	EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing.
AsyncCompute	VsEmActive	VS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a vertex shader instruction.
AsyncCompute	PsEmActive	PS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a pixel shader instruction.
AsyncCompute	CsEmActive	CS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a compute shader instruction.
AsyncCompute	AsyncCsEmActive	ASYNC CS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a compute shader instruction.
AsyncCompute	XveThreadOccupancy	XVE Thread Occupancy	VectorEngine	The percentage of time in which hardware threads occupied XVEs.
AsyncCompute	XveActive	XVE Active	VectorEngine	The percentage of time in which the Execution Units were actively processing.
AsyncCompute	XveStall	XVE Stall	VectorEngine	The percentage of time in which the Execution Units were stalled.
XveActivity1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
XveActivity1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
XveActivity1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
XveActivity1	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
XveActivity1	VsThreads	VS Threads Dispatched	ThreadDispatcher	The total number of vertex shader hardware threads dispatched.
XveActivity1	HsThreads	HS Threads Dispatched	ThreadDispatcher	The total number of hull shader hardware threads dispatched.
XveActivity1	DsThreads	DS Threads Dispatched	ThreadDispatcher	The total number of domain shader hardware threads dispatched.
XveActivity1	GsThreads	GS Threads Dispatched	ThreadDispatcher	The total number of geometry shader hardware threads dispatched.
XveActivity1	PsThreads	PS Threads Dispatched	ThreadDispatcher	The total number of pixel shader hardware threads dispatched.
XveActivity1	CsThreads	CS Threads Dispatched	ThreadDispatcher	The total number of compute shader hardware threads dispatched.
XveActivity1	HsFpuActive	HS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a hull shader instruction.
XveActivity1	DsFpuActive	DS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a domain shader instruction.
XveActivity1	GsFpuActive	GS FPU Pipe Active	VectorEngine	The percentage of time in which XVE FPU INT64 pipeline was actively processing a geometry shader instruction.
XveActivity1	HsEmActive	HS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a hull shader instruction.
XveActivity1	DsEmActive	DS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a domain shader instruction.
XveActivity1	GsEmActive	GS EM Pipe Active	VectorEngine	The percentage of time in which XVE EM INT pipeline was actively processing a geometry shader instruction.
XveActivity1	HsSendActive	HS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a hull shader instruction.
XveActivity1	DsSendActive	DS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a domain shader instruction.
XveActivity1	GsSendActive	GS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a geometry shader instruction.
XveActivity1	CsSendActive	CS Send Pipe Active	VectorEngine	The percentage of time in which XVE send pipeline was actively processing a compute shader instruction.
GpuBusyness	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
GpuBusyness	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
GpuBusyness	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
GpuBusyness	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
GpuBusyness	XveActive	XVE Active	VectorEngine	The percentage of time in which the Execution Units were actively processing.
GpuBusyness	XveStall	XVE Stall	VectorEngine	The percentage of time in which the Execution Units were stalled.
GpuBusyness	XveThreadOccupancy	XVE Thread Occupancy	VectorEngine	The percentage of time in which hardware threads occupied XVEs.
GpuBusyness	VsThreads	VS Threads Dispatched	ThreadDispatcher	The total number of vertex shader hardware threads dispatched.
GpuBusyness	HsThreads	HS Threads Dispatched	ThreadDispatcher	The total number of hull shader hardware threads dispatched.
GpuBusyness	DsThreads	DS Threads Dispatched	ThreadDispatcher	The total number of domain shader hardware threads dispatched.
GpuBusyness	GsThreads	GS Threads Dispatched	ThreadDispatcher	The total number of geometry shader hardware threads dispatched.
GpuBusyness	PsThreads	PS Threads Dispatched	ThreadDispatcher	The total number of pixel shader hardware threads dispatched.
GpuBusyness	CsThreads	CS Threads Dispatched	ThreadDispatcher	The total number of compute shader hardware threads dispatched.
GpuBusyness	RenderBusy	Render Ring Busy	FrontEnd	The percentage of time when render command streamer was busy.
GpuBusyness	ComputeEngine1Busy	ComputeEngine1 Ring Busy	FrontEnd	The percentage of time when compute command streamer 1 was busy.
GpuBusyness	ComputeEngine2Busy	ComputeEngine2 Ring Busy	FrontEnd	The percentage of time when compute command streamer 2 was busy.
GpuBusyness	BlitterBusy	Blitter Ring Busy	FrontEnd	The percentage of time when blitter command streamer was busy.
GpuBusyness	Vdbox00Busy	Vdbox00 Ring Busy	Media	The percentage of time when vdbox00 command streamer was busy.
GpuBusyness	Vebox0Busy	Vebox0 Ring Busy	Media	The percentage of time when vebox0 command streamer was busy.
GpuBusyness	Vdbox10Busy	Vdbox10 Ring Busy	Media	The percentage of time when vdbox10 command streamer was busy.
GpuBusyness	Vebox1Busy	Vebox1 Ring Busy	Media	The percentage of time when vebox1 command streamer was busy.
GpuBusyness	AnyComputeEngineBusy	Any compute engine busy	FrontEnd	The percentage of time when any compute engine is busy
GpuBusyness	RenderAndAnyComputeEngineBusy	Render and any compute engines are simultaneously busy	FrontEnd	The percentage of time when render and any compute engines are simultaneously busy
RenderPipeProfile1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile1	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile1	Vf2Bottleneck	VF2 Bottleneck	Geometry	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Vs2Bottleneck	VS2 Bottleneck	Geometry	The percentage of time in which VS2 pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Cl2Bottleneck	Clipper2 Bottleneck	Geometry	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Hs2Bottleneck	HS2 Bottleneck	Geometry	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Ds2Bottleneck	DS2 Bottleneck	Geometry	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Gs2Bottleneck	GS2 Bottleneck	Geometry	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Sf2Bottleneck	SF2 Bottleneck	Geometry	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	So2Bottleneck	SO2 Bottleneck	Geometry	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Cl2Stall	CL2 Stall	Geometry	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile1	Hs2Stall	HS2 Stall	Geometry	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile1	Ds2Stall	DS2 Stall	Geometry	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile1	Sf2Stall	SF2 Stall	Geometry	The percentage of time in which strip-fans pipeline stage was stalled.
RenderPipeProfile1	So2Stall	SO2 Stall	Geometry	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile1	HiDepth20Bottleneck	Hi-Depth20 Bottleneck	DepthPipe	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile1	Bc20Bottleneck	BC20 Bottleneck	Geometry	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile2	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile2	Vf3Bottleneck	VF3 Bottleneck	Geometry	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Vs3Bottleneck	VS3 Bottleneck	Geometry	The percentage of time in which VS3 pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Cl3Bottleneck	Clipper3 Bottleneck	Geometry	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Hs3Bottleneck	HS3 Bottleneck	Geometry	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Ds3Bottleneck	DS3 Bottleneck	Geometry	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Gs3Bottleneck	GS3 Bottleneck	Geometry	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Sf3Bottleneck	SF3 Bottleneck	Geometry	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	So3Bottleneck	SO3 Bottleneck	Geometry	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Cl3Stall	CL3 Stall	Geometry	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile2	Hs3Stall	HS3 Stall	Geometry	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile2	Ds3Stall	DS3 Stall	Geometry	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile2	Sf3Stall	SF3 Stall	Geometry	The percentage of time in which strip-fans pipeline stage was stalled.
RenderPipeProfile2	So3Stall	SO3 Stall	Geometry	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile2	HiDepth30Bottleneck	Hi-Depth30 Bottleneck	DepthPipe	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile2	Bc30Bottleneck	BC30 Bottleneck	Geometry	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile3	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile3	Vf4Bottleneck	VF4 Bottleneck	Geometry	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Vs4Bottleneck	VS4 Bottleneck	Geometry	The percentage of time in which VS4 pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Cl4Bottleneck	Clipper4 Bottleneck	Geometry	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Hs4Bottleneck	HS4 Bottleneck	Geometry	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Ds4Bottleneck	DS4 Bottleneck	Geometry	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Gs4Bottleneck	GS4 Bottleneck	Geometry	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Sf4Bottleneck	SF4 Bottleneck	Geometry	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	So4Bottleneck	SO4 Bottleneck	Geometry	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Cl4Stall	CL4 Stall	Geometry	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile3	Hs4Stall	HS4 Stall	Geometry	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile3	Ds4Stall	DS4 Stall	Geometry	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile3	Sf4Stall	SF4 Stall	Geometry	The percentage of time in which strip-fans pipeline stage was stalled.
RenderPipeProfile3	So4Stall	SO4 Stall	Geometry	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile3	HiDepth40Bottleneck	Hi-Depth40 Bottleneck	DepthPipe	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile3	Bc40Bottleneck	BC40 Bottleneck	Geometry	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile4	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile4	Vf5Bottleneck	VF5 Bottleneck	Geometry	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Vs5Bottleneck	VS5 Bottleneck	Geometry	The percentage of time in which VS5 pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Cl5Bottleneck	Clipper5 Bottleneck	Geometry	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Hs5Bottleneck	HS5 Bottleneck	Geometry	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Ds5Bottleneck	DS5 Bottleneck	Geometry	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Gs5Bottleneck	GS5 Bottleneck	Geometry	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Sf5Bottleneck	SF5 Bottleneck	Geometry	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	So5Bottleneck	SO5 Bottleneck	Geometry	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Cl5Stall	CL5 Stall	Geometry	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile4	Hs5Stall	HS5 Stall	Geometry	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile4	Ds5Stall	DS5 Stall	Geometry	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile4	Sf5Stall	SF5 Stall	Geometry	The percentage of time in which strip-fans pipeline stage was stalled.
RenderPipeProfile4	So5Stall	SO5 Stall	Geometry	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile4	HiDepth50Bottleneck	Hi-Depth50 Bottleneck	DepthPipe	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile4	Bc50Bottleneck	BC50 Bottleneck	Geometry	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
L3_1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_1	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
L3_1	L31Bank0InputAvailable	Quad1 L3 Bank0 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank0 has input available
L3_1	L31Bank1InputAvailable	Quad1 L3 Bank1 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank1 has input available
L3_1	L31Bank2InputAvailable	Quad1 L3 Bank2 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank2 has input available
L3_1	L31Bank3InputAvailable	Quad1 L3 Bank3 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank3 has input available
L3_1	L31Bank4InputAvailable	Quad1 L3 Bank4 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank4 has input available
L3_1	L31Bank5InputAvailable	Quad1 L3 Bank5 Input Available	L3Cache	The percentage of time in which Quad1 L3 bank5 has input available
